owner,repo,weekofyear,total_stars
GoogleCloudPlatform,nodejs-docs-samples,16,1
GoogleCloudPlatform,nodejs-docs-samples,18,4
GoogleCloudPlatform,nodejs-docs-samples,19,1
GoogleCloudPlatform,nodejs-docs-samples,20,3
GoogleCloudPlatform,nodejs-docs-samples,21,1
GoogleCloudPlatform,nodejs-docs-samples,22,1
GoogleCloudPlatform,nodejs-docs-samples,23,3
GoogleCloudPlatform,nodejs-docs-samples,24,2
GoogleCloudPlatform,nodejs-docs-samples,25,1
GoogleCloudPlatform,nodejs-docs-samples,26,12
GoogleCloudPlatform,nodejs-docs-samples,27,2
GoogleCloudPlatform,nodejs-docs-samples,28,3
GoogleCloudPlatform,nodejs-docs-samples,29,5
GoogleCloudPlatform,nodejs-docs-samples,30,3
GoogleCloudPlatform,nodejs-docs-samples,31,5
GoogleCloudPlatform,nodejs-docs-samples,32,9
GoogleCloudPlatform,nodejs-docs-samples,33,4
GoogleCloudPlatform,nodejs-docs-samples,34,7
GoogleCloudPlatform,nodejs-docs-samples,35,8
GoogleCloudPlatform,nodejs-docs-samples,36,5
GoogleCloudPlatform,nodejs-docs-samples,37,14
GoogleCloudPlatform,nodejs-docs-samples,38,8
GoogleCloudPlatform,nodejs-docs-samples,39,3
GoogleCloudPlatform,nodejs-docs-samples,40,7
GoogleCloudPlatform,nodejs-docs-samples,41,7
GoogleCloudPlatform,nodejs-docs-samples,42,2
GoogleCloudPlatform,nodejs-docs-samples,43,21
GoogleCloudPlatform,nodejs-docs-samples,44,13
GoogleCloudPlatform,nodejs-docs-samples,45,8
GoogleCloudPlatform,nodejs-docs-samples,46,6
GoogleCloudPlatform,nodejs-docs-samples,47,9
GoogleCloudPlatform,nodejs-docs-samples,48,1
GoogleCloudPlatform,nodejs-docs-samples,49,9
GoogleCloudPlatform,nodejs-docs-samples,50,10
GoogleCloudPlatform,nodejs-docs-samples,51,9
GoogleCloudPlatform,nodejs-docs-samples,52,6
GoogleCloudPlatform,nodejs-getting-started,1,2
GoogleCloudPlatform,nodejs-getting-started,2,2
GoogleCloudPlatform,nodejs-getting-started,3,1
GoogleCloudPlatform,nodejs-getting-started,4,3
GoogleCloudPlatform,nodejs-getting-started,6,1
GoogleCloudPlatform,nodejs-getting-started,7,5
GoogleCloudPlatform,nodejs-getting-started,9,3
GoogleCloudPlatform,nodejs-getting-started,10,2
GoogleCloudPlatform,nodejs-getting-started,12,2
GoogleCloudPlatform,nodejs-getting-started,13,4
GoogleCloudPlatform,nodejs-getting-started,15,2
GoogleCloudPlatform,nodejs-getting-started,16,3
GoogleCloudPlatform,nodejs-getting-started,18,2
GoogleCloudPlatform,nodejs-getting-started,19,3
GoogleCloudPlatform,nodejs-getting-started,21,3
GoogleCloudPlatform,nodejs-getting-started,22,4
GoogleCloudPlatform,nodejs-getting-started,23,2
GoogleCloudPlatform,nodejs-getting-started,24,1
GoogleCloudPlatform,nodejs-getting-started,26,4
GoogleCloudPlatform,nodejs-getting-started,27,2
GoogleCloudPlatform,nodejs-getting-started,28,2
GoogleCloudPlatform,nodejs-getting-started,29,6
GoogleCloudPlatform,nodejs-getting-started,30,1
GoogleCloudPlatform,nodejs-getting-started,31,1
GoogleCloudPlatform,nodejs-getting-started,32,1
GoogleCloudPlatform,nodejs-getting-started,33,1
GoogleCloudPlatform,nodejs-getting-started,34,2
GoogleCloudPlatform,nodejs-getting-started,35,1
GoogleCloudPlatform,nodejs-getting-started,36,5
GoogleCloudPlatform,nodejs-getting-started,37,1
GoogleCloudPlatform,nodejs-getting-started,38,3
GoogleCloudPlatform,nodejs-getting-started,39,4
GoogleCloudPlatform,nodejs-getting-started,40,2
GoogleCloudPlatform,nodejs-getting-started,41,2
GoogleCloudPlatform,nodejs-getting-started,42,3
GoogleCloudPlatform,nodejs-getting-started,44,2
GoogleCloudPlatform,nodejs-getting-started,45,4
GoogleCloudPlatform,nodejs-getting-started,46,5
GoogleCloudPlatform,nodejs-getting-started,49,1
GoogleCloudPlatform,nodejs-getting-started,50,3
GoogleCloudPlatform,nodejs-getting-started,51,2
Netflix,asgard,1,1
Netflix,asgard,2,10
Netflix,asgard,3,4
Netflix,asgard,4,6
Netflix,asgard,5,11
Netflix,asgard,6,9
Netflix,asgard,7,9
Netflix,asgard,8,19
Netflix,asgard,9,5
Netflix,asgard,10,10
Netflix,asgard,11,3
Netflix,asgard,12,2
Netflix,asgard,13,2
Netflix,asgard,14,4
Netflix,asgard,15,8
Netflix,asgard,16,6
Netflix,asgard,17,9
Netflix,asgard,18,9
Netflix,asgard,19,5
Netflix,asgard,20,13
Netflix,asgard,21,6
Netflix,asgard,22,12
Netflix,asgard,23,9
Netflix,asgard,24,9
Netflix,asgard,25,1
Netflix,asgard,26,5
Netflix,asgard,27,5
Netflix,asgard,28,5
Netflix,asgard,29,1
Netflix,asgard,30,4
Netflix,asgard,31,2
Netflix,asgard,32,3
Netflix,asgard,33,1
Netflix,asgard,34,1
Netflix,asgard,35,2
Netflix,asgard,36,6
Netflix,asgard,37,3
Netflix,asgard,38,4
Netflix,asgard,39,3
Netflix,asgard,40,2
Netflix,asgard,41,4
Netflix,asgard,42,3
Netflix,asgard,43,2
Netflix,asgard,44,1
Netflix,asgard,45,2
Netflix,asgard,46,2
Netflix,asgard,47,3
Netflix,asgard,48,4
Netflix,asgard,49,3
Netflix,asgard,50,4
Netflix,asgard,51,1
Netflix,aws-autoscaling,2,1
Netflix,aws-autoscaling,4,1
Netflix,aws-autoscaling,5,3
Netflix,aws-autoscaling,6,2
Netflix,aws-autoscaling,7,1
Netflix,aws-autoscaling,8,1
Netflix,aws-autoscaling,9,1
Netflix,aws-autoscaling,13,1
Netflix,aws-autoscaling,14,1
Netflix,aws-autoscaling,15,1
Netflix,aws-autoscaling,16,2
Netflix,aws-autoscaling,17,1
Netflix,aws-autoscaling,23,1
Netflix,aws-autoscaling,24,1
Netflix,aws-autoscaling,25,3
Netflix,aws-autoscaling,26,2
Netflix,aws-autoscaling,27,1
Netflix,aws-autoscaling,29,1
Netflix,aws-autoscaling,30,3
Netflix,aws-autoscaling,32,1
Netflix,aws-autoscaling,33,1
Netflix,aws-autoscaling,34,1
Netflix,aws-autoscaling,37,1
Netflix,aws-autoscaling,38,4
Netflix,aws-autoscaling,39,1
Netflix,aws-autoscaling,43,2
Netflix,aws-autoscaling,49,3
Netflix,aws-autoscaling,50,2
Netflix,aws-autoscaling,51,1
Netflix,aws-autoscaling,52,1
Netflix,curator,1,3
Netflix,curator,2,3
Netflix,curator,3,2
Netflix,curator,4,3
Netflix,curator,5,9
Netflix,curator,6,6
Netflix,curator,7,5
Netflix,curator,8,6
Netflix,curator,9,3
Netflix,curator,10,3
Netflix,curator,11,7
Netflix,curator,12,9
Netflix,curator,13,4
Netflix,curator,14,7
Netflix,curator,15,10
Netflix,curator,16,7
Netflix,curator,17,5
Netflix,curator,18,9
Netflix,curator,19,2
Netflix,curator,20,3
Netflix,curator,21,5
Netflix,curator,22,5
Netflix,curator,23,4
Netflix,curator,24,1
Netflix,curator,25,4
Netflix,curator,26,5
Netflix,curator,27,4
Netflix,curator,28,7
Netflix,curator,29,8
Netflix,curator,30,5
Netflix,curator,31,3
Netflix,curator,32,7
Netflix,curator,33,6
Netflix,curator,34,8
Netflix,curator,35,5
Netflix,curator,36,6
Netflix,curator,37,1
Netflix,curator,38,6
Netflix,curator,39,3
Netflix,curator,40,7
Netflix,curator,41,12
Netflix,curator,42,8
Netflix,curator,43,6
Netflix,curator,44,9
Netflix,curator,45,6
Netflix,curator,46,4
Netflix,curator,47,6
Netflix,curator,48,5
Netflix,curator,49,3
Netflix,curator,50,3
Netflix,curator,51,7
Netflix,curator,52,6
Netflix,falcor,1,4
Netflix,falcor,2,57
Netflix,falcor,3,257
Netflix,falcor,4,304
Netflix,falcor,5,92
Netflix,falcor,6,90
Netflix,falcor,7,101
Netflix,falcor,8,64
Netflix,falcor,9,51
Netflix,falcor,10,86
Netflix,falcor,11,56
Netflix,falcor,12,68
Netflix,falcor,13,55
Netflix,falcor,14,44
Netflix,falcor,15,84
Netflix,falcor,16,56
Netflix,falcor,17,67
Netflix,falcor,18,54
Netflix,falcor,19,44
Netflix,falcor,20,44
Netflix,falcor,21,36
Netflix,falcor,22,65
Netflix,falcor,23,56
Netflix,falcor,24,79
Netflix,falcor,25,67
Netflix,falcor,26,57
Netflix,falcor,27,70
Netflix,falcor,28,70
Netflix,falcor,29,60
Netflix,falcor,30,42
Netflix,falcor,31,36
Netflix,falcor,32,41
Netflix,falcor,33,40
Netflix,falcor,34,43
Netflix,falcor,35,38
Netflix,falcor,36,44
Netflix,falcor,37,46
Netflix,falcor,38,36
Netflix,falcor,39,48
Netflix,falcor,40,31
Netflix,falcor,41,22
Netflix,falcor,42,19
Netflix,falcor,43,28
Netflix,falcor,44,19
Netflix,falcor,45,20
Netflix,falcor,46,27
Netflix,falcor,47,39
Netflix,falcor,48,36
Netflix,falcor,49,25
Netflix,falcor,50,35
Netflix,falcor,51,34
Netflix,falcor,52,23
Netflix,falcor-router-demo,2,3
Netflix,falcor-router-demo,3,1
Netflix,falcor-router-demo,4,4
Netflix,falcor-router-demo,5,1
Netflix,falcor-router-demo,6,3
Netflix,falcor-router-demo,7,3
Netflix,falcor-router-demo,8,5
Netflix,falcor-router-demo,9,2
Netflix,falcor-router-demo,10,1
Netflix,falcor-router-demo,11,1
Netflix,falcor-router-demo,12,7
Netflix,falcor-router-demo,14,7
Netflix,falcor-router-demo,15,2
Netflix,falcor-router-demo,16,3
Netflix,falcor-router-demo,17,7
Netflix,falcor-router-demo,18,1
Netflix,falcor-router-demo,19,2
Netflix,falcor-router-demo,20,2
Netflix,falcor-router-demo,22,2
Netflix,falcor-router-demo,23,1
Netflix,falcor-router-demo,24,2
Netflix,falcor-router-demo,25,4
Netflix,falcor-router-demo,26,1
Netflix,falcor-router-demo,27,4
Netflix,falcor-router-demo,28,4
Netflix,falcor-router-demo,29,1
Netflix,falcor-router-demo,31,1
Netflix,falcor-router-demo,32,1
Netflix,falcor-router-demo,33,2
Netflix,falcor-router-demo,34,2
Netflix,falcor-router-demo,37,1
Netflix,falcor-router-demo,40,1
Netflix,falcor-router-demo,41,1
Netflix,falcor-router-demo,43,1
Netflix,falcor-router-demo,45,1
Netflix,falcor-router-demo,46,1
Netflix,falcor-router-demo,47,1
Netflix,falcor-router-demo,49,1
Netflix,falcor-router-demo,50,2
Netflix,falcor-router-demo,52,2
Netflix,genie,2,2
Netflix,genie,3,3
Netflix,genie,4,4
Netflix,genie,5,6
Netflix,genie,6,6
Netflix,genie,7,7
Netflix,genie,8,4
Netflix,genie,9,8
Netflix,genie,10,2
Netflix,genie,11,4
Netflix,genie,12,1
Netflix,genie,13,3
Netflix,genie,14,7
Netflix,genie,15,5
Netflix,genie,16,2
Netflix,genie,17,3
Netflix,genie,19,2
Netflix,genie,20,1
Netflix,genie,22,4
Netflix,genie,23,4
Netflix,genie,24,5
Netflix,genie,25,6
Netflix,genie,26,1
Netflix,genie,27,4
Netflix,genie,28,7
Netflix,genie,29,5
Netflix,genie,30,2
Netflix,genie,31,2
Netflix,genie,32,1
Netflix,genie,33,3
Netflix,genie,34,1
Netflix,genie,35,5
Netflix,genie,36,3
Netflix,genie,37,7
Netflix,genie,38,2
Netflix,genie,39,3
Netflix,genie,40,4
Netflix,genie,41,2
Netflix,genie,42,6
Netflix,genie,43,1
Netflix,genie,44,4
Netflix,genie,45,3
Netflix,genie,46,4
Netflix,genie,47,2
Netflix,genie,48,7
Netflix,genie,49,3
Netflix,genie,50,4
Netflix,genie,52,2
Netflix,vector,2,14
Netflix,vector,3,20
Netflix,vector,4,11
Netflix,vector,5,20
Netflix,vector,6,18
Netflix,vector,7,20
Netflix,vector,8,12
Netflix,vector,9,14
Netflix,vector,10,26
Netflix,vector,11,13
Netflix,vector,12,9
Netflix,vector,13,3
Netflix,vector,14,7
Netflix,vector,15,5
Netflix,vector,16,7
Netflix,vector,17,8
Netflix,vector,18,14
Netflix,vector,19,8
Netflix,vector,20,10
Netflix,vector,21,10
Netflix,vector,22,11
Netflix,vector,23,18
Netflix,vector,24,27
Netflix,vector,25,9
Netflix,vector,26,8
Netflix,vector,27,24
Netflix,vector,28,8
Netflix,vector,29,22
Netflix,vector,30,8
Netflix,vector,31,11
Netflix,vector,32,12
Netflix,vector,33,27
Netflix,vector,34,9
Netflix,vector,35,10
Netflix,vector,36,11
Netflix,vector,37,6
Netflix,vector,38,11
Netflix,vector,39,12
Netflix,vector,40,20
Netflix,vector,41,7
Netflix,vector,42,14
Netflix,vector,43,9
Netflix,vector,44,15
Netflix,vector,45,24
Netflix,vector,46,10
Netflix,vector,47,7
Netflix,vector,48,5
Netflix,vector,49,2
Netflix,vector,50,7
Netflix,vector,51,12
Netflix,vector,52,9
ValveSoftware,openvr,2,4
ValveSoftware,openvr,3,7
ValveSoftware,openvr,4,1
ValveSoftware,openvr,5,5
ValveSoftware,openvr,6,11
ValveSoftware,openvr,7,8
ValveSoftware,openvr,8,8
ValveSoftware,openvr,9,5
ValveSoftware,openvr,10,6
ValveSoftware,openvr,11,7
ValveSoftware,openvr,12,6
ValveSoftware,openvr,13,8
ValveSoftware,openvr,14,14
ValveSoftware,openvr,15,23
ValveSoftware,openvr,16,15
ValveSoftware,openvr,17,8
ValveSoftware,openvr,18,9
ValveSoftware,openvr,19,14
ValveSoftware,openvr,20,11
ValveSoftware,openvr,21,13
ValveSoftware,openvr,22,25
ValveSoftware,openvr,23,40
ValveSoftware,openvr,24,17
ValveSoftware,openvr,25,25
ValveSoftware,openvr,26,20
ValveSoftware,openvr,27,27
ValveSoftware,openvr,28,48
ValveSoftware,openvr,29,50
ValveSoftware,openvr,30,28
ValveSoftware,openvr,31,28
ValveSoftware,openvr,32,23
ValveSoftware,openvr,33,44
ValveSoftware,openvr,34,45
ValveSoftware,openvr,35,118
ValveSoftware,openvr,36,41
ValveSoftware,openvr,37,33
ValveSoftware,openvr,38,36
ValveSoftware,openvr,39,33
ValveSoftware,openvr,40,18
ValveSoftware,openvr,41,47
ValveSoftware,openvr,42,51
ValveSoftware,openvr,43,31
ValveSoftware,openvr,44,25
ValveSoftware,openvr,45,33
ValveSoftware,openvr,46,36
ValveSoftware,openvr,47,43
ValveSoftware,openvr,48,27
ValveSoftware,openvr,49,35
ValveSoftware,openvr,50,24
ValveSoftware,openvr,51,25
ValveSoftware,openvr,52,18
ValveSoftware,source-sdk-2013,1,1
ValveSoftware,source-sdk-2013,2,7
ValveSoftware,source-sdk-2013,3,7
ValveSoftware,source-sdk-2013,4,4
ValveSoftware,source-sdk-2013,5,5
ValveSoftware,source-sdk-2013,6,3
ValveSoftware,source-sdk-2013,7,3
ValveSoftware,source-sdk-2013,8,1
ValveSoftware,source-sdk-2013,9,1
ValveSoftware,source-sdk-2013,10,1
ValveSoftware,source-sdk-2013,11,6
ValveSoftware,source-sdk-2013,12,4
ValveSoftware,source-sdk-2013,13,3
ValveSoftware,source-sdk-2013,14,3
ValveSoftware,source-sdk-2013,15,12
ValveSoftware,source-sdk-2013,16,9
ValveSoftware,source-sdk-2013,17,4
ValveSoftware,source-sdk-2013,18,3
ValveSoftware,source-sdk-2013,19,4
ValveSoftware,source-sdk-2013,20,8
ValveSoftware,source-sdk-2013,21,8
ValveSoftware,source-sdk-2013,22,3
ValveSoftware,source-sdk-2013,23,5
ValveSoftware,source-sdk-2013,24,4
ValveSoftware,source-sdk-2013,25,9
ValveSoftware,source-sdk-2013,26,4
ValveSoftware,source-sdk-2013,27,12
ValveSoftware,source-sdk-2013,28,2
ValveSoftware,source-sdk-2013,29,6
ValveSoftware,source-sdk-2013,30,5
ValveSoftware,source-sdk-2013,31,2
ValveSoftware,source-sdk-2013,32,3
ValveSoftware,source-sdk-2013,33,3
ValveSoftware,source-sdk-2013,34,6
ValveSoftware,source-sdk-2013,35,3
ValveSoftware,source-sdk-2013,36,3
ValveSoftware,source-sdk-2013,37,10
ValveSoftware,source-sdk-2013,38,8
ValveSoftware,source-sdk-2013,39,5
ValveSoftware,source-sdk-2013,40,6
ValveSoftware,source-sdk-2013,41,2
ValveSoftware,source-sdk-2013,42,9
ValveSoftware,source-sdk-2013,43,5
ValveSoftware,source-sdk-2013,44,7
ValveSoftware,source-sdk-2013,45,6
ValveSoftware,source-sdk-2013,47,8
ValveSoftware,source-sdk-2013,48,4
ValveSoftware,source-sdk-2013,49,5
ValveSoftware,source-sdk-2013,50,5
ValveSoftware,source-sdk-2013,51,10
ValveSoftware,source-sdk-2013,52,3
Yelp,dataset-examples,2,10
Yelp,dataset-examples,3,5
Yelp,dataset-examples,4,6
Yelp,dataset-examples,5,4
Yelp,dataset-examples,6,6
Yelp,dataset-examples,7,4
Yelp,dataset-examples,8,7
Yelp,dataset-examples,9,4
Yelp,dataset-examples,10,3
Yelp,dataset-examples,11,2
Yelp,dataset-examples,12,2
Yelp,dataset-examples,13,3
Yelp,dataset-examples,14,2
Yelp,dataset-examples,15,1
Yelp,dataset-examples,16,2
Yelp,dataset-examples,17,1
Yelp,dataset-examples,18,6
Yelp,dataset-examples,19,3
Yelp,dataset-examples,20,2
Yelp,dataset-examples,21,4
Yelp,dataset-examples,22,4
Yelp,dataset-examples,23,5
Yelp,dataset-examples,24,3
Yelp,dataset-examples,25,7
Yelp,dataset-examples,26,6
Yelp,dataset-examples,27,4
Yelp,dataset-examples,28,2
Yelp,dataset-examples,29,7
Yelp,dataset-examples,30,1
Yelp,dataset-examples,31,3
Yelp,dataset-examples,33,1
Yelp,dataset-examples,34,3
Yelp,dataset-examples,36,1
Yelp,dataset-examples,38,1
Yelp,dataset-examples,39,1
Yelp,dataset-examples,40,2
Yelp,dataset-examples,41,1
Yelp,dataset-examples,42,2
Yelp,dataset-examples,43,2
Yelp,dataset-examples,45,2
Yelp,dataset-examples,46,6
Yelp,dataset-examples,47,2
Yelp,dataset-examples,48,4
Yelp,dataset-examples,49,2
Yelp,dataset-examples,50,4
Yelp,dataset-examples,52,3
Yelp,dumb-init,6,1
Yelp,dumb-init,10,1
Yelp,dumb-init,13,1
Yelp,dumb-init,15,494
Yelp,dumb-init,16,115
Yelp,dumb-init,17,37
Yelp,dumb-init,18,33
Yelp,dumb-init,19,27
Yelp,dumb-init,20,12
Yelp,dumb-init,21,17
Yelp,dumb-init,22,14
Yelp,dumb-init,23,18
Yelp,dumb-init,24,11
Yelp,dumb-init,25,15
Yelp,dumb-init,26,10
Yelp,dumb-init,27,13
Yelp,dumb-init,28,11
Yelp,dumb-init,29,8
Yelp,dumb-init,30,12
Yelp,dumb-init,31,14
Yelp,dumb-init,32,31
Yelp,dumb-init,33,14
Yelp,dumb-init,34,15
Yelp,dumb-init,35,17
Yelp,dumb-init,36,14
Yelp,dumb-init,37,13
Yelp,dumb-init,38,15
Yelp,dumb-init,39,15
Yelp,dumb-init,40,16
Yelp,dumb-init,41,9
Yelp,dumb-init,42,11
Yelp,dumb-init,43,21
Yelp,dumb-init,44,28
Yelp,dumb-init,45,21
Yelp,dumb-init,46,15
Yelp,dumb-init,47,14
Yelp,dumb-init,48,22
Yelp,dumb-init,49,21
Yelp,dumb-init,50,13
Yelp,dumb-init,51,67
Yelp,dumb-init,52,42
Yelp,elastalert,1,1
Yelp,elastalert,2,23
Yelp,elastalert,3,36
Yelp,elastalert,4,20
Yelp,elastalert,5,22
Yelp,elastalert,6,15
Yelp,elastalert,7,57
Yelp,elastalert,8,52
Yelp,elastalert,9,33
Yelp,elastalert,10,19
Yelp,elastalert,11,10
Yelp,elastalert,12,18
Yelp,elastalert,13,12
Yelp,elastalert,14,7
Yelp,elastalert,15,18
Yelp,elastalert,16,24
Yelp,elastalert,17,20
Yelp,elastalert,18,27
Yelp,elastalert,19,15
Yelp,elastalert,20,14
Yelp,elastalert,21,22
Yelp,elastalert,22,28
Yelp,elastalert,23,37
Yelp,elastalert,24,23
Yelp,elastalert,25,26
Yelp,elastalert,26,34
Yelp,elastalert,27,30
Yelp,elastalert,28,17
Yelp,elastalert,29,30
Yelp,elastalert,30,188
Yelp,elastalert,31,568
Yelp,elastalert,32,66
Yelp,elastalert,33,33
Yelp,elastalert,34,31
Yelp,elastalert,35,29
Yelp,elastalert,36,18
Yelp,elastalert,37,20
Yelp,elastalert,38,24
Yelp,elastalert,39,22
Yelp,elastalert,40,19
Yelp,elastalert,41,34
Yelp,elastalert,42,19
Yelp,elastalert,43,27
Yelp,elastalert,44,29
Yelp,elastalert,45,26
Yelp,elastalert,46,20
Yelp,elastalert,47,21
Yelp,elastalert,48,26
Yelp,elastalert,49,22
Yelp,elastalert,50,19
Yelp,elastalert,51,27
Yelp,elastalert,52,25
Yelp,mrjob,2,7
Yelp,mrjob,3,11
Yelp,mrjob,4,5
Yelp,mrjob,5,7
Yelp,mrjob,6,5
Yelp,mrjob,7,8
Yelp,mrjob,8,7
Yelp,mrjob,9,1
Yelp,mrjob,10,2
Yelp,mrjob,11,7
Yelp,mrjob,12,6
Yelp,mrjob,13,7
Yelp,mrjob,14,2
Yelp,mrjob,15,5
Yelp,mrjob,16,4
Yelp,mrjob,17,3
Yelp,mrjob,18,10
Yelp,mrjob,19,11
Yelp,mrjob,20,1
Yelp,mrjob,21,8
Yelp,mrjob,22,13
Yelp,mrjob,23,7
Yelp,mrjob,24,5
Yelp,mrjob,25,5
Yelp,mrjob,26,3
Yelp,mrjob,27,4
Yelp,mrjob,28,7
Yelp,mrjob,29,4
Yelp,mrjob,30,96
Yelp,mrjob,31,10
Yelp,mrjob,32,8
Yelp,mrjob,33,6
Yelp,mrjob,34,3
Yelp,mrjob,35,5
Yelp,mrjob,36,4
Yelp,mrjob,37,8
Yelp,mrjob,38,13
Yelp,mrjob,39,11
Yelp,mrjob,40,6
Yelp,mrjob,42,6
Yelp,mrjob,43,7
Yelp,mrjob,44,2
Yelp,mrjob,45,6
Yelp,mrjob,46,7
Yelp,mrjob,47,9
Yelp,mrjob,48,2
Yelp,mrjob,49,2
Yelp,mrjob,50,4
Yelp,mrjob,51,2
Yelp,mrjob,52,7
Yelp,osxcollector,1,1
Yelp,osxcollector,2,13
Yelp,osxcollector,3,8
Yelp,osxcollector,4,1
Yelp,osxcollector,5,10
Yelp,osxcollector,6,9
Yelp,osxcollector,7,9
Yelp,osxcollector,8,10
Yelp,osxcollector,9,5
Yelp,osxcollector,10,7
Yelp,osxcollector,11,5
Yelp,osxcollector,12,5
Yelp,osxcollector,13,2
Yelp,osxcollector,14,7
Yelp,osxcollector,15,10
Yelp,osxcollector,16,7
Yelp,osxcollector,17,9
Yelp,osxcollector,18,13
Yelp,osxcollector,19,5
Yelp,osxcollector,20,4
Yelp,osxcollector,21,9
Yelp,osxcollector,22,11
Yelp,osxcollector,23,12
Yelp,osxcollector,24,8
Yelp,osxcollector,25,10
Yelp,osxcollector,26,3
Yelp,osxcollector,27,7
Yelp,osxcollector,28,7
Yelp,osxcollector,29,6
Yelp,osxcollector,30,7
Yelp,osxcollector,31,7
Yelp,osxcollector,32,9
Yelp,osxcollector,33,9
Yelp,osxcollector,34,6
Yelp,osxcollector,35,7
Yelp,osxcollector,36,9
Yelp,osxcollector,37,15
Yelp,osxcollector,38,6
Yelp,osxcollector,39,5
Yelp,osxcollector,40,5
Yelp,osxcollector,41,8
Yelp,osxcollector,42,9
Yelp,osxcollector,43,9
Yelp,osxcollector,44,10
Yelp,osxcollector,45,7
Yelp,osxcollector,46,9
Yelp,osxcollector,47,12
Yelp,osxcollector,48,23
Yelp,osxcollector,49,12
Yelp,osxcollector,50,9
Yelp,osxcollector,51,6
Yelp,osxcollector,52,2
Yelp,yelp,2,2
Yelp,yelp,3,1
Yelp,yelp,4,2
Yelp,yelp,5,1
Yelp,yelp,6,1
Yelp,yelp,7,2
Yelp,yelp,8,3
Yelp,yelp,9,2
Yelp,yelp,10,3
Yelp,yelp,11,2
Yelp,yelp,12,1
Yelp,yelp,13,2
Yelp,yelp,14,3
Yelp,yelp,15,1
Yelp,yelp,17,1
Yelp,yelp,18,2
Yelp,yelp,20,1
Yelp,yelp,22,1
Yelp,yelp,23,1
Yelp,yelp,24,2
Yelp,yelp,27,1
Yelp,yelp,29,2
Yelp,yelp,30,1
Yelp,yelp,31,2
Yelp,yelp,32,1
Yelp,yelp,33,1
Yelp,yelp,36,1
Yelp,yelp,39,2
Yelp,yelp,41,2
Yelp,yelp,42,1
Yelp,yelp,43,1
Yelp,yelp,44,1
Yelp,yelp,45,1
Yelp,yelp,46,1
Yelp,yelp,47,3
Yelp,yelp,48,2
Yelp,yelp,49,1
Yelp,yelp,50,7
Yelp,yelp,51,1
Yelp,yelp-api,1,1
Yelp,yelp-api,2,2
Yelp,yelp-api,3,4
Yelp,yelp-api,4,4
Yelp,yelp-api,6,3
Yelp,yelp-api,7,4
Yelp,yelp-api,8,2
Yelp,yelp-api,9,2
Yelp,yelp-api,10,4
Yelp,yelp-api,11,3
Yelp,yelp-api,12,2
Yelp,yelp-api,14,1
Yelp,yelp-api,15,4
Yelp,yelp-api,16,4
Yelp,yelp-api,17,3
Yelp,yelp-api,18,5
Yelp,yelp-api,19,3
Yelp,yelp-api,20,5
Yelp,yelp-api,21,8
Yelp,yelp-api,22,4
Yelp,yelp-api,23,1
Yelp,yelp-api,24,2
Yelp,yelp-api,25,2
Yelp,yelp-api,27,3
Yelp,yelp-api,28,1
Yelp,yelp-api,29,3
Yelp,yelp-api,31,2
Yelp,yelp-api,32,4
Yelp,yelp-api,33,1
Yelp,yelp-api,34,1
Yelp,yelp-api,35,1
Yelp,yelp-api,36,1
Yelp,yelp-api,38,2
Yelp,yelp-api,39,3
Yelp,yelp-api,40,1
Yelp,yelp-api,41,3
Yelp,yelp-api,42,1
Yelp,yelp-api,43,1
Yelp,yelp-api,44,1
Yelp,yelp-api,47,5
Yelp,yelp-api,48,1
Yelp,yelp-api,49,1
Yelp,yelp-api,50,1
Yelp,yelp-api,52,1
airbnb,AirMapView,1,1
airbnb,AirMapView,2,8
airbnb,AirMapView,3,3
airbnb,AirMapView,4,3
airbnb,AirMapView,5,7
airbnb,AirMapView,6,5
airbnb,AirMapView,7,6
airbnb,AirMapView,8,3
airbnb,AirMapView,9,7
airbnb,AirMapView,10,14
airbnb,AirMapView,11,7
airbnb,AirMapView,12,25
airbnb,AirMapView,13,8
airbnb,AirMapView,14,7
airbnb,AirMapView,15,4
airbnb,AirMapView,16,5
airbnb,AirMapView,17,3
airbnb,AirMapView,18,3
airbnb,AirMapView,19,5
airbnb,AirMapView,20,4
airbnb,AirMapView,21,3
airbnb,AirMapView,22,7
airbnb,AirMapView,23,5
airbnb,AirMapView,24,19
airbnb,AirMapView,25,4
airbnb,AirMapView,26,3
airbnb,AirMapView,27,7
airbnb,AirMapView,28,12
airbnb,AirMapView,29,3
airbnb,AirMapView,30,2
airbnb,AirMapView,31,9
airbnb,AirMapView,32,4
airbnb,AirMapView,33,1
airbnb,AirMapView,34,6
airbnb,AirMapView,35,5
airbnb,AirMapView,36,8
airbnb,AirMapView,37,3
airbnb,AirMapView,38,5
airbnb,AirMapView,39,5
airbnb,AirMapView,40,4
airbnb,AirMapView,41,1
airbnb,AirMapView,42,4
airbnb,AirMapView,43,5
airbnb,AirMapView,44,4
airbnb,AirMapView,45,3
